Order_ID,Order_Date,Product,Category,Quantity,Price,Revenue,Region,Customer_Type
12097,2022-10-12,Mouse,Accessories,6.0,,152.72,North,New
11868,2022-09-05,CPU Cooler,Components,8.0,45.21,361.65,West,New
10117,2022-01-14,Keyboard,Accessories,5.0,51.74,258.69,Central,VIP
15420,2023-10-26,Case,Components,5.0,79.37,396.84,South,Premium
11337,2022-07-03,Mouse,Accessories,,21.64,21.64,South,VIP
11845,2022-09-03,Headphones,Audio,6.0,76.48,458.89,North,Premium
13379,2023-03-19,Hard Drive,Storage,3.0,100.64,301.93,South,Regular
14764,2023-08-03,Graphics Card,Components,4.0,550.05,2200.18,South,Regular
11410,2022/08/10,SSD,Storage,3.0,131.34,394.01,East,VIP
13995,2023-05-20,Motherboard,Components,6.0,179.82,1078.91,East,Premium
13854,2023-05-04,Monitor,Display,7.0,258.8,1811.63,North,New
15357,2023-10-19,Power Supply,Components,3.0,91.08,273.24,West,VIP
11815,2022-09-23,Motherboard,Components,3.0,192.65,577.94,North,VIP
14801,2023-08-07,Power Supply,Components,8.0,93.35,746.81,South,Premium
15753,2023-11-20,Graphics Card,Components,1.0,544.99,544.99,Central,New
12610,2022-12-05,Keyboard,Accessories,7.0,48.79,341.56,North,Premium
10226,2022-02-20,Headphones,Audio,6.0,70.49,422.92,Central,Premium
12474,2022-11-14,Keyboard,Accessories,7.0,51.91,363.36,West,New
13561,2023-04-03,Webcam,Accessories,8.0,52.66,421.3,Central,New
14856,2023-08-02,Laptop,Computers,6.0,919.84,5519.02,North,Premium
13575,2023-04-16,Keyboard,Accessories,1.0,45.48,45.48,South,VIP
15022,2023-09-04,Graphics Card,Components,7.0,523.61,3665.24,East,VIP
15128,2023-09-27,Headphones,Audio,7.0,72.54,507.77,South,Premium
12145,2022-11-21,Case,Components,1.0,65.98,65.98,West,Premium
14770,2023-08-13,CPU Cooler,Components,4.0,39.8,159.22,North,VIP
10234,2022-02-24,Webcam,Accessories,2.0,66.9,133.8,South,Premium
14885,2023-08-28,RAM,Components,,74.47,446.83,East,Regular
10436,2022-03-03,Webcam,Accessories,7.0,59.26,414.83,South,Premium
11809,2022-09-18,SSD,Storage,8.0,151.46,1211.69,South,VIP
12949,2023-01-04,Laptop,Computers,5.0,725.48,3627.41,Central,VIP
11174,2022-06-15,Hard Drive,Storage,3.0,111.23,333.68,West,Premium
14910,2023-08-27,Keyboard,Accessories,7.0,49.11,343.77,North,Premium
14161,2023-06-09,USB Cable,Accessories,2.0,9.83,19.67,West,Premium
15957,2023-12-21,Keyboard,Accessories,6.0,46.13,276.8,East,Regular
14051,2023-05-14,Power Supply,Components,6.0,97.34,584.02,West,VIP
16177,2023-12-19,CPU Cooler,Components,5.0,36.0,180.02,Central,Premium
13147,2023-02-20,Hard Drive,Storage,3.0,86.41,259.22,Central,New
13173,2023-02-15,CPU Cooler,Components,8.0,42.63,341.06,East,VIP
11683,2022-09-02,Mouse,Accessories,4.0,24.22,96.9,East,Premium
12891,2023-01-18,Power Supply,Components,8.0,86.96,695.65,East,Premium
13794,2023-04-11,CPU Cooler,Components,6.0,41.34,248.01,West,VIP
12470,2022-11-11,Monitor,Display,8.0,329.35,2634.82,South,Premium
12105,2022-10-23,Keyboard,Accessories,2.0,44.49,88.97,Central,VIP
10424,2022-03-24,Keyboard,Accessories,1.0,46.41,46.41,Central,VIP
12066,2022-10-20,Power Supply,Components,6.0,101.41,608.48,East,Premium
13970,2023-05-19,Laptop,Computers,5.0,892.22,4461.09,West,Regular
11463,2022-08-08,Power Supply,Components,3.0,84.72,254.17,West,VIP
10985,2022-06-12,Mouse,Accessories,8.0,22.26,178.05,Central,VIP
13728,2023-04-15,Graphics Card,Components,8.0,461.68,3693.46,East,New
13226,2023-02-28,Laptop,Computers,6.0,972.91,5837.44,South,New
14643,2023-07-14,SSD,Storage,1.0,157.75,157.75,North,VIP
11875,2022-09-27,SSD,Storage,7.0,151.04,1057.3,East,Regular
11783,2022-09-05,CPU Cooler,Components,8.0,35.12,280.99,South,VIP
15389,2023-10-23,Mouse,Accessories,3.0,23.5,70.51,Central,VIP
15347,2023-10-08,Hard Drive,Storage,1.0,85.99,85.99,West,New
14536,2023-07-03,Keyboard,Accessories,1.0,46.84,46.84,Central,New
12318,2022-11-19,Graphics Card,Components,5.0,496.29,2481.46,West,New
10940,2022-05-10,RAM,Components,1.0,80.42,80.42,East,Regular
14772,2023-08-26,SSD,Storage,7.0,132.58,928.04,Central,VIP
11468,2022-08-20,Headphones,Audio,7.0,91.98,643.87,South,New
10278,2022-02-15,CPU Cooler,Components,3.0,43.97,131.92,North,Premium
15256,2023-10-09,Power Supply,Components,2.0,102.61,205.22,South,New
15921,2023-11-21,Case,Components,8.0,75.12,600.95,South,VIP
14301,2023-06-25,Monitor,Display,3.0,271.04,813.12,Central,Regular
16066,2023-12-01,Hard Drive,Storage,2.0,103.0,206.01,North,Premium
14595,2023-07-01,Monitor,Display,7.0,328.86,2302.02,East,Regular
11698,2022-09-23,Mouse,Accessories,1.0,23.03,23.03,South,Premium
10578,2022-04-04,Hard Drive,Storage,2.0,109.12,218.23,South,Regular
15549,2023-11-28,Monitor,Display,6.0,296.63,1779.75,South,Regular
12345,2022-11-04,CPU Cooler,Components,8.0,38.11,304.87,Central,Premium
12892,2023-01-02,Laptop,Computers,8.0,770.46,6163.68,Central,New
12243,2022-11-01,Hard Drive,Storage,3.0,95.34,286.02,West,VIP
16339,2023-12-10,Motherboard,Components,6.0,199.75,1198.48,South,Regular
11714,2022-09-01,Graphics Card,Components,3.0,523.63,1570.9,South,VIP
14803,2023-08-15,Laptop,Computers,6.0,899.29,5395.72,West,Premium
10225,2022-02-28,Graphics Card,Components,7.0,555.21,3886.5,North,New
13945,2023-05-04,Headphones,Audio,2.0,77.75,155.5,North,Regular
13160,2023-02-26,Power Supply,Components,8.0,91.05,728.41,East,New
15291,2023-10-04,RAM,Components,2.0,77.63,155.26,East,Premium
13281,2023-03-28,Mouse,Accessories,7.0,27.96,195.69,East,Premium
11599,2022-08-20,Mouse,Accessories,1.0,22.28,22.28,West,New
11103,2022-06-22,Webcam,Accessories,1.0,52.75,52.75,Central,New
13691,2023-04-04,SSD,Storage,8.0,170.97,1367.76,North,Premium
16076,2023-12-02,Case,Components,2.0,70.88,141.77,North,Premium
13296,2023-03-27,RAM,Components,7.0,77.21,540.47,South,New
12749,2022-12-07,Power Supply,Components,8.0,92.21,737.66,South,Regular
11935,2022-10-23,Case,Components,1.0,64.95,64.95,North,Regular
12423,2022-11-26,Webcam,Accessories,7.0,62.56,437.93,Central,Premium
10489,2022-03-04,Headphones,Audio,8.0,80.67,645.32,East,VIP
15066,2023-09-25,Motherboard,Components,7.0,221.57,1550.97,North,VIP
12838,2022-12-11,Keyboard,Accessories,6.0,51.4,308.41,North,Regular
14925,2023-08-28,Keyboard,Accessories,2.0,55.13,,South,Regular
13732,2023-04-26,Keyboard,Accessories,3.0,43.63,130.88,South,Regular
13946,2023-05-19,Case,Components,2.0,67.57,135.15,South,Premium
11497,2022-08-25,Mouse,Accessories,8.0,25.59,204.74,North,Regular
15412,2023-10-26,Keyboard,Accessories,3.0,48.97,146.91,South,New
16055,2023-12-11,Motherboard,Components,1.0,215.99,215.99,North,Premium
16106,2023-12-06,Case,Components,8.0,75.17,,East,Regular
10452,2022-03-04,Mouse,Accessories,1.0,28.32,28.32,West,New
13808,2023-04-16,Webcam,Accessories,2.0,59.08,118.15,North,New
12275,2022-11-24,Motherboard,Components,3.0,186.61,559.83,North,VIP
13282,2023-03-06,Power Supply,Components,2.0,88.68,177.37,East,Premium
11009,2022-06-20,RAM,Components,1.0,73.87,73.87,Central,New
10075,2022-01-09,Laptop,Computers,7.0,722.93,5060.52,Central,Premium
11244,2022-07-19,Webcam,Accessories,6.0,53.89,323.34,Central,Premium
13238,2023-02-14,Monitor,Display,3.0,266.38,,East,Regular
14663,2023-07-27,Graphics Card,Components,8.0,462.59,3700.7,South,VIP
14167,2023-06-16,USB Cable,Accessories,1.0,9.77,9.77,South,New
15669,2023/11/02,Hard Drive,Storage,2.0,109.19,218.38,West,VIP
11059,2022-06-17,Mouse,Accessories,7.0,27.38,191.67,North,New
10105,2022-01-11,Power Supply,Components,7.0,84.01,588.09,West,New
10750,2022-05-03,Power Supply,Components,6.0,90.69,544.11,South,Regular
10121,2022-01-07,Webcam,Accessories,5.0,57.13,285.63,Central,New
11596,2022-08-06,Graphics Card,Components,6.0,571.7,3430.22,West,Regular
15554,2023-11-16,Laptop,Computers,4.0,875.32,3501.29,South,New
10401,2022-03-15,Graphics Card,Components,7.0,504.79,3533.53,South,Premium
14391,2023-07-24,Mouse,Accessories,5.0,25.55,127.76,East,New
16127,2023-12-10,Power Supply,Components,6.0,99.9,599.43,West,Premium
11785,2022-09-21,Headphones,Audio,1.0,75.44,75.44,South,VIP
12429,2022-11-26,SSD,Storage,6.0,151.78,910.65,Central,Premium
10311,2022-02-16,SSD,Storage,7.0,168.61,1180.27,North,New
13293,2023-03-06,Hard Drive,Storage,5.0,105.23,526.13,Central,Premium
14302,2023-06-22,Monitor,Display,7.0,290.43,2033.0,South,Regular
12988,2023-01-02,RAM,Components,1.0,68.07,68.07,East,Premium
13539,2023-03-09,Monitor,Display,4.0,305.37,1221.49,South,Premium
15913,2023-11-06,Motherboard,Components,7.0,200.05,1400.33,South,VIP
14220,2023-06-23,Keyboard,Accessories,2.0,49.49,98.98,Central,Regular
14665,2023-07-12,CPU Cooler,Components,8.0,43.41,347.29,Central,New
10132,2022-01-04,Case,Components,1.0,71.56,71.56,West,VIP
11696,2022-09-10,Laptop,Computers,5.0,890.59,4452.93,West,Premium
11128,2022-06-21,Motherboard,Components,6.0,199.19,1195.14,West,Premium
13486,2023-03-01,Motherboard,Components,1.0,204.28,204.28,West,Regular
13014,2023-01-07,CPU Cooler,Components,4.0,,146.03,East,Premium
11843,2022-09-25,Case,Components,5.0,70.99,354.95,North,VIP
15053,2023-09-27,Webcam,Accessories,7.0,58.78,411.45,East,Regular
13251,2023-02-03,Monitor,Display,1.0,291.77,291.77,North,Premium
13883,2023-05-26,Mouse,Accessories,7.0,27.54,192.81,East,Regular
12236,2022-11-14,USB Cable,Accessories,5.0,11.36,56.81,West,Regular
15461,2023-10-04,Graphics Card,Components,5.0,477.0,2385.01,East,Premium
13559,2023-04-04,CPU Cooler,Components,1.0,34.36,34.36,North,VIP
13168,2023-02-21,CPU Cooler,Components,2.0,43.59,87.18,East,Regular
15546,2023-11-23,Mouse,Accessories,4.0,23.3,93.2,South,Regular
11394,2022-07-17,Monitor,Display,6.0,337.96,2027.74,West,Premium
13668,2023-04-14,USB Cable,Accessories,6.0,9.04,54.26,East,Premium
11690,2022-09-18,Case,Components,8.0,60.84,486.74,Central,Regular
16315,2023-12-22,Graphics Card,Components,4.0,531.14,2124.57,Central,VIP
11737,2022-09-04,Hard Drive,Storage,8.0,89.86,718.84,East,VIP
11317,2022-07-24,USB Cable,Accessories,6.0,10.65,63.91,North,Premium
10112,2022-01-10,RAM,Components,7.0,77.52,542.64,South,Regular
15155,2023-09-23,Power Supply,Components,1.0,85.44,85.44,Central,Regular
11857,2022-09-07,Motherboard,Components,8.0,176.86,1414.88,West,Regular
16329,2023-12-27,RAM,Components,4.0,91.59,366.34,Central,New
10591,2022-04-11,RAM,Components,4.0,68.7,274.81,East,Regular
11583,2022-08-15,Motherboard,Components,1.0,220.19,220.19,Central,Regular
14593,2023-07-13,Case,Components,5.0,66.73,333.67,West,Premium
12024,2022-10-06,Webcam,Accessories,2.0,63.58,127.15,West,Premium
10027,2022-01-08,Laptop,Computers,4.0,946.39,3785.57,North,Regular
13286,2023-03-13,RAM,Components,2.0,75.19,150.38,West,Regular
11326,2022/07/01,Laptop,Computers,4.0,953.75,3814.98,West,Premium
15756,2023-11-17,USB Cable,Accessories,3.0,9.35,28.05,North,New
13845,2023-05-20,Hard Drive,Storage,2.0,93.25,186.51,East,Regular
14214,2023/06/03,Graphics Card,Components,4.0,568.65,2274.58,East,Regular
14177,2023-06-13,Case,Components,3.0,68.28,204.84,Central,Regular
16010,2023-12-16,Mouse,Accessories,5.0,27.47,137.33,Central,VIP
12529,2022-12-06,Motherboard,Components,5.0,227.32,1136.6,West,New
10987,2022-06-16,Keyboard,Accessories,3.0,45.4,136.2,North,VIP
13350,2023-03-08,USB Cable,Accessories,6.0,10.59,63.54,West,Regular
13337,2023-03-13,Graphics Card,Components,6.0,515.55,3093.29,East,Premium
15678,2023-11-09,Hard Drive,Storage,8.0,87.25,697.96,West,New
10164,2022-01-11,CPU Cooler,Components,5.0,43.85,219.23,East,New
10438,2022-03-13,USB Cable,Accessories,7.0,10.16,71.11,North,Regular
14512,2023-07-18,CPU Cooler,Components,4.0,38.99,155.95,West,VIP
15326,2023-10-14,Case,Components,2.0,61.71,123.42,North,VIP
14731,2023-08-17,Hard Drive,Storage,5.0,102.66,513.3,South,Premium
15468,2023-10-19,CPU Cooler,Components,3.0,34.2,102.59,North,Premium
12023,2022-10-02,Case,Components,2.0,,137.54,East,Regular
11321,2022-07-11,RAM,Components,2.0,70.66,141.32,South,Premium
15403,2023-10-20,Power Supply,Components,2.0,95.88,191.76,East,Regular
15684,2023-11-18,RAM,Components,4.0,90.25,479.00306496078036,Central,Regular
14409,2023-07-22,Hard Drive,Storage,5.0,102.02,510.11,West,Premium
13934,2023-05-19,Mouse,Accessories,1.0,24.93,24.93,Central,Premium
16121,2023-12-23,Case,Components,5.0,60.45,302.24,South,Regular
15147,2023-09-12,CPU Cooler,Components,7.0,36.05,252.32,West,VIP
10312,2022-02-25,Headphones,Audio,8.0,73.15,585.2,Central,New
12964,2023-01-03,Power Supply,Components,3.0,82.22,246.65,South,VIP
15654,2023-11-27,Keyboard,Accessories,6.0,53.51,321.05,Central,VIP
11802,2022-09-12,CPU Cooler,Components,2.0,37.25,74.51,West,New
11225,2022-07-17,Motherboard,Components,1.0,220.72,220.72,South,Regular
10973,2022-06-22,Webcam,Accessories,6.0,62.25,373.52,South,New
15476,2023-10-19,Laptop,Computers,1.0,892.28,,Central,Premium
15870,2023-11-17,Keyboard,Accessories,2.0,52.56,105.12,South,New
10869,2022-05-12,Case,Components,4.0,71.61,286.46,Central,Premium
15828,2023-11-11,RAM,Components,5.0,,455.07,West,New
13320,2023-03-19,Headphones,Audio,2.0,75.86,151.71,Central,New
15852,2023-11-06,Motherboard,Components,2.0,217.15,434.29,East,New
13325,2023-03-27,RAM,Components,7.0,72.97,510.8,East,Premium
13061,2023-01-21,Hard Drive,Storage,3.0,107.48,322.43,East,Premium
15168,2023-09-16,Case,Components,5.0,73.47,367.37,West,Regular
14172,2023-06-06,Headphones,Audio,4.0,78.69,314.75,East,New
11403,2022-08-05,Case,Components,2.0,74.33,148.67,West,VIP
12597,2022-12-15,Keyboard,Accessories,1.0,43.69,43.69,South,New
12313,2022-11-21,Motherboard,Components,2.0,197.49,394.99,West,Premium
13056,2023-01-10,Laptop,Computers,5.0,867.72,4338.59,South,Premium
10773,2022-05-18,SSD,Storage,2.0,141.21,282.42,East,Premium
11203,2022/07/10,Power Supply,Components,3.0,98.09,294.27,West,New
13394,2023-03-15,Case,Components,2.0,66.46,132.92,North,VIP
12675,2022-12-03,USB Cable,Accessories,7.0,8.59,60.13,West,VIP
16254,2023-12-08,Motherboard,Components,2.0,195.68,391.36,Central,New
13314,2023-03-23,Headphones,Audio,1.0,81.12,81.12,North,VIP
15496,2023-10-23,SSD,Storage,3.0,138.8,416.39,Central,VIP
13497,2023-03-08,Motherboard,Components,1.0,180.86,180.86,West,Premium
15430,2023-10-05,Monitor,Display,3.0,284.4,853.2,North,VIP
14169,2023-06-14,Power Supply,Components,2.0,89.28,178.56,East,Regular
13843,2023-05-03,Keyboard,Accessories,4.0,52.07,208.29,South,New
15530,2023-10-20,Monitor,Display,4.0,328.43,1313.71,North,VIP
12517,2022-12-04,Hard Drive,Storage,3.0,111.77,335.31,East,Regular
11949,2022-10-08,Laptop,Computers,8.0,770.19,6161.54,North,VIP
11083,2022/06/18,RAM,Components,6.0,68.8,412.82,North,VIP
15829,2023-11-02,Hard Drive,Storage,7.0,85.72,600.05,Central,New
10382,2022-03-15,Power Supply,Components,5.0,102.26,511.29,East,Regular
11711,2022-09-17,Webcam,Accessories,5.0,60.93,304.64,Central,Regular
12400,2022-11-06,CPU Cooler,Components,3.0,42.9,128.71,South,New
14531,2023-07-19,Laptop,Computers,5.0,842.05,5586.3346008452,South,Premium
16125,2023-12-14,Webcam,Accessories,8.0,60.35,482.78,Central,VIP
15809,2023-11-18,Monitor,Display,5.0,294.39,1471.93,North,Regular
11625,2022-08-09,RAM,Components,8.0,90.66,725.3,South,New
12293,2022-11-08,Case,Components,7.0,69.89,489.24,West,New
15966,2023-12-06,Laptop,Computers,8.0,926.64,7413.12,North,Premium
12563,2022-12-05,USB Cable,Accessories,6.0,9.91,59.43,South,VIP
14097,2023-05-25,RAM,Components,7.0,69.43,486.0,West,VIP
15214,2023-09-07,RAM,Components,6.0,77.54,465.26,Central,New
12061,2022-10-01,Hard Drive,Storage,1.0,93.11,93.11,Central,VIP
14990,2023-09-21,Case,Components,1.0,69.99,69.99,West,VIP
13909,2023-05-05,Webcam,Accessories,1.0,51.47,51.47,West,Premium
12233,2022-11-15,Power Supply,Components,8.0,92.53,740.21,West,VIP
15208,2023-09-05,Laptop,Computers,6.0,913.59,5481.56,West,New
13659,2023-04-28,Monitor,Display,4.0,282.9,1131.61,East,Premium
11426,2022-08-15,Webcam,Accessories,4.0,65.5,261.99,Central,Premium
10928,2022-05-01,CPU Cooler,Components,4.0,41.87,167.48,North,VIP
12754,2022-12-01,Mouse,Accessories,4.0,27.34,109.36,East,VIP
15518,2023-10-03,Keyboard,Accessories,7.0,56.95,398.66,North,Regular
12617,2022-12-04,Mouse,Accessories,6.0,26.55,159.27,Central,New
12688,2022-12-20,Webcam,Accessories,3.0,66.32,198.96,Central,Premium
11180,2022-07-21,SSD,Storage,2.0,152.73,305.47,South,Premium
15838,2023-11-12,RAM,Components,7.0,83.84,586.89,East,VIP
11529,2022-08-02,Graphics Card,Components,5.0,555.93,2779.64,Central,VIP
10541,2022-03-14,Motherboard,Components,7.0,174.95,1224.62,Central,Premium
11763,2022-09-10,Motherboard,Components,8.0,229.38,1835.03,South,Premium
11660,2022-09-04,Headphones,Audio,2.0,70.67,141.35,East,Premium
15856,2023-11-23,Case,Components,3.0,66.93,200.78,Central,New
11247,2022-07-24,Mouse,Accessories,4.0,28.15,112.61,West,New
11656,2022-09-25,Headphones,Audio,4.0,85.26,341.04,West,Regular
10010,2022-01-13,Headphones,Audio,,83.26,666.05,East,Premium
12277,2022-11-01,Power Supply,Components,7.0,94.24,659.71,East,New
13135,2023-02-05,Webcam,Accessories,5.0,54.34,271.71,South,Premium
16064,2023-12-16,Laptop,Computers,1.0,886.21,886.21,Central,Premium
13128,2023-02-17,RAM,Components,4.0,79.85,319.42,North,New
10014,2022-01-27,Laptop,Computers,6.0,824.8,4948.78,North,Premium
12380,2022-11-14,Keyboard,Accessories,5.0,55.33,276.67,Central,New
12680,2022-12-18,Motherboard,Components,8.0,217.52,1740.14,North,New
15130,2023-09-19,Hard Drive,Storage,4.0,114.34,457.37,North,Regular
14559,2023-07-28,Mouse,Accessories,2.0,26.94,53.87,East,New
12368,2022-11-11,Hard Drive,Storage,4.0,98.82,395.3,East,Premium
16188,2023-12-10,Headphones,Audio,3.0,85.99,257.96,West,New
15163,2023-09-17,SSD,Storage,8.0,151.39,1211.1,Central,VIP
10896,2022-05-09,Motherboard,Components,8.0,181.27,1450.14,North,Premium
10730,2022-04-04,USB Cable,Accessories,6.0,10.01,,West,VIP
12393,2022-11-13,Power Supply,Components,7.0,87.31,611.16,North,New
12927,2023-01-16,Headphones,Audio,7.0,69.17,484.22,North,VIP
10538,2022-03-12,SSD,Storage,3.0,161.82,485.47,North,Regular
10368,2022-03-21,Monitor,Display,1.0,264.02,264.02,East,VIP
12953,2023-01-27,Monitor,Display,7.0,334.87,2344.11,North,Regular
12409,2022-11-11,Graphics Card,Components,6.0,,4526.1351353836835,North,VIP
12051,2022-10-27,Laptop,Computers,2.0,736.95,1473.89,West,Premium
12578,2022-12-20,CPU Cooler,Components,7.0,45.9,321.3,East,New
13496,2023-03-01,CPU Cooler,Components,8.0,35.37,283.0,East,Premium
12840,2022-12-03,CPU Cooler,Components,3.0,45.9,137.71,North,VIP
13063,2023-01-21,Monitor,Display,3.0,314.15,942.46,Central,Regular
12106,2022-10-14,Webcam,Accessories,3.0,58.24,231.83902257720604,Central,Premium
13389,2023-03-19,SSD,Storage,1.0,162.88,162.88,East,VIP
13178,2023-02-27,Graphics Card,Components,1.0,519.04,519.04,Central,Regular
10660,2022-04-19,Mouse,Accessories,1.0,25.09,25.09,East,New
12611,2022-12-26,Webcam,Accessories,7.0,68.82,481.71,South,VIP
15690,2023-11-12,Webcam,Accessories,6.0,65.6,393.62,East,New
14517,2023-07-03,CPU Cooler,Components,4.0,42.7,170.81,West,Premium
16216,2023-12-01,Monitor,Display,8.0,327.43,2619.41,East,New
11561,2022-08-28,CPU Cooler,Components,7.0,38.69,270.85,North,Premium
10293,2022-02-05,Laptop,Computers,6.0,861.73,5170.4,South,VIP
13217,2023-02-24,Keyboard,Accessories,2.0,45.61,91.22,North,VIP
10706,2022-04-04,USB Cable,Accessories,8.0,10.91,87.25,West,Premium
12190,2022-11-07,Keyboard,Accessories,1.0,54.25,54.25,South,Regular
11286,2022-07-10,Headphones,Audio,1.0,75.14,75.14,Central,VIP
15873,2023-11-16,Mouse,Accessories,1.0,27.69,27.69,South,Regular
14679,2023-08-09,Mouse,Accessories,8.0,26.57,212.57,East,Regular
15771,2023-11-15,Mouse,Accessories,8.0,26.66,213.26,East,VIP
16098,2023-12-07,Laptop,Computers,2.0,822.14,1644.28,East,VIP
13419,2023-03-05,Case,Components,6.0,69.94,419.62,North,Regular
13464,2023-03-02,Hard Drive,Storage,5.0,86.31,431.57,West,Regular
11417,2022-08-24,Motherboard,Components,6.0,224.55,1347.32,North,New
13878,2023-05-23,Power Supply,Components,1.0,91.88,91.88,South,New
10180,2022-02-19,Keyboard,Accessories,4.0,49.42,197.67,East,VIP
10048,2022-01-28,Keyboard,Accessories,2.0,51.43,102.85,South,VIP
12718,2022-12-15,Hard Drive,Storage,6.0,108.83,652.98,West,Regular
14859,2023-08-25,Keyboard,Accessories,4.0,42.77,171.08,North,Premium
16105,2023-12-16,Graphics Card,Components,1.0,443.74,443.74,East,VIP
11843,2022-09-25,Case,Components,5.0,70.99,354.95,North,VIP
12231,2022-11-14,Hard Drive,Storage,6.0,95.1,570.6,North,Premium
13568,2023-04-04,Headphones,Audio,1.0,83.5,83.5,North,New
12169,2022-11-28,Laptop,Computers,5.0,898.55,4492.76,Central,VIP
14540,2023-07-08,Mouse,Accessories,5.0,22.8,113.98,North,New
11196,2022-07-06,RAM,Components,3.0,85.08,255.25,East,Premium
13528,2023-03-12,Webcam,Accessories,1.0,56.46,56.46,East,New
10888,2022-05-05,Headphones,Audio,1.0,68.0,68.0,South,New
12803,2022-12-28,RAM,Components,3.0,83.58,250.73,East,VIP
10013,2022-01-21,Motherboard,Components,4.0,211.08,844.31,North,Premium
13968,2023-05-18,Motherboard,Components,6.0,176.43,1058.59,North,VIP
14251,2023-06-09,Motherboard,Components,7.0,194.67,1362.67,South,Premium
14067,2023-05-02,Motherboard,Components,6.0,216.81,1300.86,South,New
10302,2022-02-03,Webcam,Accessories,5.0,56.52,282.58,Central,VIP
13674,2023-04-28,USB Cable,Accessories,3.0,10.83,32.48,Central,New
10529,2022-03-12,Motherboard,Components,4.0,207.68,830.74,South,VIP
11702,2022-09-15,Mouse,Accessories,5.0,26.32,131.62,South,Premium
15514,2023-10-11,Graphics Card,Components,8.0,514.95,4119.57,North,VIP
15632,2023-11-13,Keyboard,Accessories,6.0,53.69,322.15,South,New
13367,2023-03-17,CPU Cooler,Components,2.0,44.11,88.22,East,Premium
12395,2022-11-23,Mouse,Accessories,7.0,27.82,194.74,North,New
15118,2023-09-10,Mouse,Accessories,4.0,21.93,87.71,South,New
16243,2023-12-09,Webcam,Accessories,5.0,68.28,341.4,North,Premium
14530,2023-07-22,Headphones,Audio,7.0,79.55,556.83,South,Premium
14929,2023-08-25,Laptop,Computers,6.0,757.41,4544.47,Central,VIP
16186,2023-12-04,Webcam,Accessories,1.0,51.6,51.6,North,Regular
14452,2023-07-10,Power Supply,Components,3.0,100.43,301.29,East,New
14496,2023-07-05,RAM,Components,2.0,75.95,151.91,East,New
15448,2023-10-24,Power Supply,Components,1.0,79.45,79.45,North,New
15460,2023-10-02,Power Supply,Components,7.0,92.8,649.59,Central,New
13865,2023-05-13,Headphones,Audio,4.0,77.43,309.72,Central,Regular
14948,2023-09-05,Mouse,Accessories,5.0,26.49,132.45,North,Regular
16006,2023-12-25,RAM,Components,7.0,91.13,637.94,East,Regular
10230,2022-02-06,Headphones,Audio,5.0,90.12,450.58,East,Regular
15506,2023-10-03,Monitor,Display,2.0,301.41,602.82,North,Regular
10295,2022-02-02,Headphones,Audio,4.0,69.05,276.21,South,Regular
13498,2023-03-04,Graphics Card,Components,3.0,435.13,1305.39,Central,Regular
11885,2022-10-27,CPU Cooler,Components,7.0,42.08,294.56,North,VIP
10006,2022-01-03,USB Cable,Accessories,2.0,9.58,19.15,East,New
11679,2022-09-24,Case,Components,2.0,73.74,147.49,South,VIP
15853,2023-11-01,Motherboard,Components,3.0,204.96,614.89,West,Premium
13680,2023-04-03,Hard Drive,Storage,3.0,113.73,341.19,South,New
11382,2022-07-05,Laptop,Computers,4.0,751.04,3004.15,North,Premium
13091,2023-02-03,RAM,Components,3.0,68.01,204.03,North,Premium
13834,2023/04/20,Power Supply,Components,8.0,92.24,737.89,West,Premium
15880,2023-11-25,Motherboard,Components,4.0,177.06,708.24,North,Premium
11213,2022-07-10,Keyboard,Accessories,7.0,53.43,374.0,West,Premium
15227,2023-09-13,Motherboard,Components,4.0,187.91,751.63,North,New
12137,2022-11-10,Mouse,Accessories,4.0,22.09,117.25298703798832,East,VIP
13600,2023-04-25,Mouse,Accessories,6.0,22.36,134.18,North,Premium
16297,2023-12-10,Mouse,Accessories,3.0,28.08,84.25,South,VIP
13683,2023-04-21,Graphics Card,Components,8.0,473.17,3785.34,East,VIP
15688,2023-11-21,Motherboard,Components,1.0,191.88,191.88,East,New
12045,2022-10-25,Power Supply,Components,4.0,90.92,363.69,West,Regular
15412,2023-10-26,Keyboard,Accessories,3.0,48.97,146.91,South,New
15587,2023-11-08,Hard Drive,Storage,3.0,88.49,265.46,South,VIP
11777,2022-09-24,Keyboard,Accessories,7.0,55.98,391.83,East,New
12095,2022-10-08,Webcam,Accessories,4.0,65.38,261.53,East,Premium
12914,2023/01/19,Power Supply,Components,4.0,89.8,359.21,South,Regular
10238,2022-02-22,Graphics Card,Components,8.0,504.04,4032.32,East,Regular
15236,2023-09-12,Webcam,Accessories,1.0,66.01,66.01,Central,New
13914,2023-05-28,CPU Cooler,Components,5.0,42.92,214.61,North,VIP
11084,2022-06-23,Webcam,Accessories,2.0,61.44,122.89,North,Premium
12255,2022-11-26,Power Supply,Components,1.0,80.84,80.84,South,VIP
11878,2022-10-23,RAM,Components,2.0,91.89,183.78,North,Regular
11173,2022-06-16,Graphics Card,Components,5.0,449.27,2246.35,West,Regular
10559,2022-04-19,Power Supply,Components,5.0,96.47,482.34,South,VIP
16115,2023-12-11,RAM,Components,4.0,74.92,299.66,South,Premium
11535,2022-08-07,Headphones,Audio,7.0,89.33,625.3,Central,Premium
11828,2022-09-06,Laptop,Computers,6.0,887.4,5324.37,South,New
